pIC50,smiles
5.327902142064284,CN1CCN(c2ccc3nc(-c4ccccc4)c(-c4ccc(CN5CCC(c6nnc(-c7ccc(N)nc7)[nH]6)CC5)cc4)nc3n2)CC1
4.0,COc1nn(C)cc1Nc1ncc(C)c(-c2c[nH]c3c(NC(=O)C(C)N4CCN(C)CC4)cccc23)n1
5.0,COc1cc(C2(O)CCN(CC(N)=O)CC2O)ccc1Nc1ncc2ccc(-c3ccccc3OC)n2n1
4.779999975777493,CC1(C)Cc2c(CN3CCC4(CC3)CCN(C(=O)c3ccc(N)cn3)CC4)cccc2O1
7.0,Cn1c(SCCCN2CC3CCN(c4ccc(C(F)(F)F)cc4)C3C2)nnc1-c1ccnnc1
5.22548303427145,O=C(OC1CC2CC3CC(C1)N2CC3=O)c1c[nH]c2ccccc12
5.161150909262744,CCCCC(CCO)Nc1nc(N)nc2c1CN(C(=O)c1cccs1)CC2
5.700000503883016,COc1ccccc1Oc1ccccc1CN1CCC2(CC1)CCN(C(=O)c1ccc[nH]c1=O)CC2
6.6742791419805885,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3CCC(C)C)CC2)cc1
5.106238237942057,CCN(CC)Cc1cc(Nc2ccc3ncc(-c4ccc([S+](C)[O-])cc4)n3n2)ccc1O
4.399027104313252,CC1CC2CSC(N)=NC2(c2ccsc2)CO1
5.853871964321763,Cc1cc(-n2cnnn2)ccc1CC(=O)N1CCN(CCc2ccc3c(c2)COC3=O)CC1
4.3979400086720375,Cc1c(C(F)CN2CCN(CC(F)c3ccc4c(c3C)COC4=O)CC2)ccc2c1COC2=O
4.5228787452803365,O=C1CC(Cc2ccccc2)CCN1CC(O)c1ccc(O)cc1
5.853871964321763,CN(CC=Cc1ccc(C(F)(F)F)cc1)Cc1ccc2c(c1)CCCC2.Cl
4.481486060122112,COc1ccc2ncc(=O)n(CC(N)C3(F)CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2c1
5.243683455325043,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
5.552841968657781,COc1nc2ccc(Br)cc2cc1C(c1ccnc(OC)c1OC)C(O)(CCN(C)C)c1cc(SC)nc(SC)c1
5.3979400086720375,CC1OCC2(CCN(c3nc(N)c(Sc4cccc(Cl)c4Cl)c(=O)n3C)CC2)C1N
4.5228787452803365,CC1CN(C2COC2)CCN1c1ccc(Nc2cc(-c3ccnc(N4CCn5c(cc6c5CC(C)(C)C6)C4=O)c3CO)cn(C)c2=O)nc1
4.221848749616356,O=c1ccc2ncc(F)c3c2n1CC3(O)CC12CCC(NCc3cc4c(cc3Cl)OCCO4)(CC1)CO2
4.327902142064284,CS(=O)(=O)c1ccc(-c2noc(C(CCO)C(N)C(F)=C3CCCC3)n2)c(Cl)c1.O=C(O)C(F)(F)F
5.045757490560675,COCC(C)COCc1ccc(C2(O)CCNCC2c2ccc(-c3ccccc3CCNC(C)=O)cc2C)cc1
5.860001341725207,CNCCCN1c2ccccc2CCc2ccccc21
6.260000690598033,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1
5.800000874803202,Cc1cccc(Nc2nc(NC3CNC3)ncc2C(N)=O)c1
5.920818753952375,CN(C(=O)Cc1ccc(-n2cnnn2)cc1)C1CCN(Cc2ccc(C(F)(F)F)cc2)CC1
5.086186147616283,Cc1c[nH]c2c(Nc3nc(NC4CCCCC4N)cc4cc[nH]c(=O)c34)cccc12
4.5003129173815966,NC(=O)c1cnc(N(CCO)C2CCCNC2)c2cc(-c3ccccc3)sc12
5.537602002101044,CN(CC=Cc1ccc(C(F)(F)F)cc1F)Cc1ccc2c(c1)CCO2.Cl
5.0,CCOc1cc(C(O)(CCN(C)C)C(c2cccc(C)c2)c2cc3cc(Br)ccc3nc2OC)cc(OC)n1
5.200659450546418,CC(C)N1CC(NS(=O)(=O)C(C)C)C(c2ccc(-c3cccc(NS(C)(=O)=O)c3)cc2)C1
5.1938200260161125,CC1CN(c2nnc(C(F)(F)F)o2)CCN1c1ncc(OCc2ccc(S(C)(=O)=O)cc2C#N)cn1
4.6700000181810175,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
8.640164517660113,CN(C)c1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc2cc1C(F)(F)F
4.300000029139087,Cc1cc(CN(C)CCN2CCN(c3cccc(Cl)c3)C2=O)on1
5.850239127317352,CCCNS(=O)(=O)c1ccc(-c2ccc(CCN3CCCC3C)cc2)cc1
7.939302159646387,COc1ccc2c(=O)cc(C(=O)NC3CCN(Cc4ccc5c(c4)OCO5)CC3)oc2c1
5.091514981121351,Cc1ccnc2nc(Oc3ccc(CN4CCCCC4)cc3)sc12
4.900000142057633,Cc1nn(C)cc1NC(=O)C1CCCCC1C(=O)c1ccc(-c2cc[nH]n2)cc1F
6.2500010234416505,Cc1ncoc1-c1nnc(SCCCCN2CCC3(CC3c3ccc(C(F)(F)F)cc3)C2)n1C
4.8124792791635365,Cc1ncnc(C)c1C(=O)N1CC2CN(CCC(c3cccc(F)c3)C3CCN(S(C)(=O)=O)CC3)CC2C1
5.096910013008057,Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)C3C)n1
4.5228787452803365,CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)c1
4.698970004336019,CC1(C)CN2C(CSC(=NC3CCCCC3)NC3CCCCC3)=CSC2=N1
6.0999990348465305,O=C(NCC(O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2cc(S(=O)(=O)NC3CC3)ccc12
4.88941028970075,Cc1cc2c(cc1CN(C)C)CCN(C(=O)c1cc3cc(Cl)ccc3n1C)C2
4.301029995663981,COC1COCCC1NC1CC2CCCC2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1
5.154901959985743,CC(C)c1noc(N2CCC(C3CC3CCOc3ccc(CC(=O)N4CCC4)c(F)c3)CC2)n1
5.700710665912321,CCCCCCC#Cc1cccc(C#CCCCCCC)[n+]1C
4.721246399047171,Cn1cc(Br)c(C(=O)N2CCN(CC(=O)c3ccc(F)cc3)CC2)n1
5.096910013008057,Cc1c(CN2CCOCC2)cc(-c2ccc(C(C)C)cc2)n1C1CC1
5.301029995663981,O=C(NCCN1CCC(O)(Cc2ccc(F)cc2)CC1)Nc1ccnc2ccsc12
4.045757490560675,NC1Cn2c(nc3ncccc32)CC1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F
4.399999967876858,Cc1ccn(-c2cccc(C(CC(=O)O)CN3CCC(CCc4ccc5c(n4)NCCC5)C3)c2)n1
4.795880017344076,Cn1cnc(-c2cnc(N)c(OC3CN(C(=O)Cc4ccc(OC(F)(F)F)cc4)CC3F)c2)c1
4.769551078621727,COc1ccc(NC(=O)N2CCN(c3nc(N)nc4scnc34)C(C)C2)cc1
6.0999990348465305,Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nnc(C)n2C)CC3)no1
5.0,CCOc1cc(C(O)(CCN(C)C)C(c2cc3cc(C#N)ccc3nc2OC)c2cccc(C)c2F)cc(OCC)n1
4.6020599913279625,Nc1nc2ccc(OCc3ccc(Cl)c(Cl)c3)cc2s1
4.853871964321762,I.O=C1NCC(c2ccccc2)C12CCN(C1(c3ccccc3)CCOCC1)CC2
6.4236586497942065,COc1ccc(C#Cc2cccc(C#Cc3ccc(OC)cc3)[n+]2C)cc1
4.6020599913279625,COc1cnc(-c2ccccn2)nc1NCc1ccccc1F
4.568636235841012,CC(C)(C)C(=O)N1CCC(c2ccc(C(=O)NC(=N)N)cc2C(F)(F)F)CC1
5.721246399047171,CCC(CC)CNc1c(C(N)=O)cnc2ccc(-c3ccc(CS(C)(=O)=O)nc3)cc12
4.88941028970075,O=C(CNc1ncnc2ccc(C(F)(F)F)cc12)NC1CN(C2CCC(c3ccc(O)cn3)CC2)C1
5.903089986991943,COc1cc(-c2cn(Cc3cccc(C(F)(F)F)c3)nn2)ccc1-n1cnc(C)c1
4.5228787452803365,O=C(NC1CC1c1ccccc1)N1CCC(c2ncon2)CC1
4.9586073148417755,CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1C1CCN(C)CC1
4.499999953328897,N#Cc1ccc(S(=O)(=O)NCCCN2CC3CN(CCc4c(F)cccc4F)CC(C2)O3)cc1
4.221848749616356,Cc1c(C(O)CN2CCC3(CC2)CCN(c2ccc(=O)n(C)c2)C3=O)ccc2c1COC2=O
5.899998417198647,COc1cc(C23CNCC2C3)ccc1NS(=O)(=O)c1ccc(C(C)C)cc1
5.0,Cc1cc(C)nc(N2CC3CN(C(=O)c4ccc(F)cc4-n4nccn4)CC3C2)n1
4.4089353929735005,Nc1n[nH]c(N2CCC(N3CCOCC3Cc3ccc(Cl)cc3)CC2)n1
4.9586073148417755,Cc1ccc(Oc2ccc(Nc3ncnc4cccc(OC(C)C(=O)N(C)C)c34)cc2C)cn1
6.0999990348465305,O=C(O)CC(CN1CCC(CCc2ccc3c(n2)NCCC3)C1)c1cccc(-n2cccn2)c1
4.585026652029182,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCC(O)C2)c(-c2cc[nH]n2)c1
5.537602002101044,Cn1c(-c2ccc(OC3CCN(C4CCCC4)CC3)cc2)nc2ccccc2c1=O
5.0,Cc1nc2cccc(F)c2c(=O)n1-c1ccc(OC2CCN(C3CCC3)CC2)cc1
5.552841968657781,Cc1nc2cc(OC(F)(F)F)ccc2n1-c1ccc(C(=O)NC2CC2)s1
6.589999287456537,Cn1c(SCCCN2CCC3(CC3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1cnccn1
5.9586073148417755,C=CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1
5.599999383023619,Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(C)oc6c(Br)c5CC4)n3C)cccc2n1
4.928117992693875,COc1ccc(CC(C)(C)NCC(O)COc2cccc3[nH]c(=O)[nH]c23)cc1
5.939302159646387,CCc1cc(Oc2cc(Cl)ccc2CNC)ccc1Cl
5.275724130399211,CC(C)Oc1ccc(-c2cc3c(NC4CCC(C)(N)C4(C)C)c(C(N)=O)cnn3c2)cn1
5.3000002024454185,COc1cc(NC(=O)c2ccccc2F)ccc1-c1nnc(NCCCN2CCCCC2)o1
5.4089353929735005,CCOC(=O)N1CCC(C)(Sc2nc3cc(Cl)c(N4CCN(CC)CC4)cc3[nH]2)CC1
6.6946486305533774,O=C(NCc1ccc(F)cc1)N(c1ccc(Br)cc1)C1CCN(C2CCCC2)CC1
5.552841968657781,O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccc(Br)cc54)CC3)nc2N1
4.481486060122112,CONC(=O)N(Cc1ccsc1)C1CCN(C(C)CCNC(=O)c2c(C)cc(C(=O)NC(C)C)nc2C)CC1
4.5228787452803365,CCN(CC)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1
6.823908740944319,Nc1nc(N2CCC(N(CCc3ccc(Cl)cc3)Cc3cccc(O)c3)CC2)n[nH]1
4.221848749616356,O=C1COc2ccc(CNC34CCC(CC5(O)Cn6c(=O)ccc7nc(Cl)c(F)c5c76)(CC3)OC4)nc2N1
4.6020599913279625,COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CCCOCC5)cc4)C3)o2)cc1
5.0,CC(=O)NC1CC2CCC(C1)N2Cc1ccc(Oc2nc3ncccc3s2)cc1
6.154901959985742,Nc1nc(NC2CCOCC2)c2sc(-c3ccc(C(F)(F)F)cc3)cc2n1
5.3872161432802645,CC(=O)Nc1cccc(Nc2ncnc(N3CCC(Oc4ccc(C(F)(F)F)cc4)CC3)n2)c1C
5.3535962737769305,Cn1cc(-c2ccnc(C3COCCN3)c2)c(-c2ccc(F)cc2)n1
4.6439741428068775,CCc1c(C(=O)NC(C)(C)c2nnnn2C)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Br)cc1
4.5228787452803365,CC(C)c1cc(C#N)cc2nc(-c3ccc(C(=O)NCC4CCC(c5cccc(C(F)(F)F)c5)CC4)cc3)oc12
4.499999953328897,O=S(=O)(NCCN1CC2CN(CCc3ccccc3F)CC(C1)O2)c1ccc(F)cc1
4.5228787452803365,CCn1c(=O)c(-c2cc(C(=O)NC3CC3)cc(F)c2C)cc2nnc(-c3c(F)cccc3Cl)n21
4.221848749616356,CCN(CC)C(c1ccccc1)C(O)(c1cccnc1)c1cccnc1
5.332547047110047,Cc1cc(CC(CCCCNCc2ccc(F)cc2)C(=O)NO)cc(C)c1F
5.0,COc1ccc2c(=O)n(-c3ccc(OCCCN4CCCC4)cc3)c(C)nc2c1
4.5228787452803365,CCOC(=O)C1=C(CN2CC(F)(F)CC2C(=O)O)NC(c2nccs2)=NC1c1ccc(F)cc1Br
7.400007822415903,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC
4.200000030616178,O=C(c1cc(F)cc(F)c1)N1CCN(c2ccc(OC3CCN(C4CCC4)CC3)cc2)C(=O)C1.O=CO
5.0,N#Cc1ccc(NC(=O)C(CN2CC(O)C2)Oc2ncnc3c2cnn3-c2ccccc2Cl)nc1
4.068033885271826,O=C(NC1CCN(Cc2ccc3ccc(=O)[nH]c3c2)CC1)c1cc(=O)c2ccc(F)cc2o1
4.736363931411892,N#Cc1ccc(-c2ccc3c(c2)OCC2C(CO)OC(=O)N32)cn1
5.853871964321763,CN(C)CCCn1ncc2cc(-n3ccc(OCc4ccccc4)cc3=O)ccc21
8.18996921359416,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC
4.200000030616178,Cc1ccnn1-c1cccc(C(CC(=O)O)CN2CCC(CCc3ccc4c(n3)NCCC4)C2)c1
5.275724130399211,CCc1nn2c(C)cc(C)nc2c1Cc1ccc(CCC(O)C2CCNCC2)cc1
6.008773924307505,CCCOC(c1ccc2ccccc2c1)C1CNC1.Cl
5.0,CC(Oc1ccc(S(C)(=O)=O)cc1C(=O)N1Cc2cn(C3CCCC3)nc2C1)C(F)(F)F
5.0,CC1c2nnn(-c3cnccn3)c2CCN1C(=O)c1cccc(C(F)(F)F)c1Cl
6.0,O=C(Nc1cc(Cl)c(O)cc1OCC(O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2)NC1CC1
3.759450751717401,O=C1COc2ccc(CNC34CCC(CC5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc2N1
5.935542010773082,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1
5.585026652029182,CNC(=O)CN(CCc1ccc(Cl)cc1)C1CCN(c2nc(N)n[nH]2)CC1
8.0,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1
4.154901959985743,CC(C)(C)CNc1nc(C#N)nc(N2CCOCC2)c1N
4.221848749616356,OCC(c1ccccc1)N1CCOCC1
5.376750709602098,CC(C)=CCn1c(N2CCCC(N)C2)c(C#N)c2ncn(Cc3ccnc4ccccc34)c(=O)c21
4.481486060122112,CN1CCN(Cc2ccc(OC3CN(C(=O)c4nnc(-c5ccccc5)o4)C3)cc2F)CC1
5.522878745280337,O=C(O)CCCOc1cccc(CCCCCCOc2cc(-c3ccccc3)cc(-c3ccccc3)c2)c1CCC(=O)O
4.795880017344076,COCCc1nc(CNC2CCC(F)C2)n(C(C)C)c1-c1ccc(Cl)cc1
5.0,C=CC(=O)NC1CCN(c2ccc(C(N)=O)c(Nc3ccc(C(=O)N4CC(C)OC(C)C4)cc3)n2)C1
5.6777807052660805,Cc1ccccc1-c1nc2cc(-c3ccc(Cl)cc3)sc2c(=O)n1CC1CCCN(C(C)C)C1
5.214670164989234,O=C(Nc1ccc(CC2CCC(C(O)c3cccnc3)N2)cc1)C1CCc2scnc21
5.823908740944319,OC1CC(CN2CCC(c3ccccc3Cl)CC2)CCc2cccnc21
4.682981898951889,COc1ccc(N2CCN(Cc3nc4c5cccc(OC)c5nc(N)n4n3)C(C)C2)cc1
4.698970004336019,CCN(CC)C(=O)c1ccc(C(c2cccc(NC(=O)C3CC3)c2)N2CCN(Cc3ccccn3)CC2)cc1
4.221848749616356,O=c1ccc2ncc(F)c3c2n1CC3(O)CC12CCC(NCc3ncc4c(c3Cl)OCCO4)(CC1)CO2
5.265200170411154,COc1cc(-c2cn(Cc3cccc4cccnc34)nn2)ccc1-n1cnc(C)c1
6.679999195735272,COc1ccccc1Oc1ccccc1CN1CCC2(CC1)CCN(C(=O)c1cc[n+]([O-])cc1)CC2
5.169411331314857,Cc1ccc(NC(=O)c2ccc3c(c2)CC(c2ccc(Cl)cc2)OC3=O)cc1C
4.585026652029182,CC(C)c1cc(C(F)(F)F)cc(COCC2(c3ccc(F)cc3)CCN(C)CC2)n1
5.721246399047171,Cc1cc(C#N)ccc1-c1ccnc(NCc2n[nH]c3ncccc23)c1
5.318758762624412,Cc1[nH]c2ccccc2c1CCN1Cc2ccc(C=CC(=O)NO)cc2C1
4.376750709602098,O=C(NC1CCN(Cc2ccc(OCCCN3CCCCC3)c(F)c2)CC1)c1cc(=O)c2ccc(F)cc2o1
5.6777807052660805,CNC(=O)c1ccc(CC(=O)N(C)C2CCN(Cc3ccc(C(F)(F)F)cc3)CC2)cc1
4.5228787452803365,Cc1noc(-c2ccccc2)c1CCN1Cc2ccc(C=CC(=O)NO)cc2C1
4.785156151952302,Cc1c2c(n3c1CCCN1CC(F)CC1CNc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O
8.207608310501746,O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2cc(F)c(F)cc2o1
5.3979400086720375,CC(C)CN(CCc1ccc(Cl)cc1)C1CCN(c2nc(N)n[nH]2)CC1
5.1938200260161125,Cc1onc(-c2ccccc2)c1-c1ccc2cc(CCN3CCCC3C)ccc2n1
4.585026652029182,O=C1OCc2cc(CCN3CCN(C(=O)Cc4ccc(-n5cnnn5)cc4)CC3)c(F)cc21
6.568636235841013,Oc1cc(-c2cn[nH]c2)ccc1-c1ccc(N2CCC3(CCCNC3)C2)nn1
5.468521082957745,COc1cc(C(O)(CCN(C)C)C(c2cc3cc(C#N)ccc3nc2OC)c2ccnc(OC)c2OC)cc(N(C)C)n1
5.698970004336019,CC(C)(C)NC(=O)c1c[nH]c2ncc(-c3n[nH]c4c(C(C)(C)O)cccc34)nc12
5.275724130399211,CC1CN(C(=O)c2ccnc(Nc3nc4cnc(Nc5ccc(F)c(C(F)(F)F)c5)cc4[nH]3)c2)CC(C)O1
5.920818753952375,CC1OC2(CCN(CCc3ccccc3)CC2)CN(c2ccccc2F)C1=O
5.721246399047171,O=C(CNc1noc2ccc(C(F)(F)F)cc12)NC1CN(C2CCC(c3ccc4c(c3)OCO4)CC2)C1
5.619788758288393,Cc1c(C(O)CN2CCC3(CC2)CCN(c2cncc(C#N)c2)C3)ccc2c1COC2=O
4.0,Cc1cc(-c2ccc(C(=O)C3CCCCC3C(=O)Nc3cn(C)nc3C)cc2)n[nH]1
5.379863945026242,Cc1cc(C)n(-c2cc(NC(=O)CC3CCN(C)CC3)nc(-c3ccc(C)o3)n2)n1
5.4089353929735005,COc1cccc(C(c2cc3cc(Br)ccc3nc2OC)C(O)(CCN(C)C)c2cnc(C)cc2C)c1OC
5.886056647693162,COc1cc2ccc(Br)cc2cc1C(c1ccccc1)C(O)(CCN(C)C)c1cccc2c1CCN2C
5.008773924307505,CC(C)c1nc(N2CCN(c3ncc(OCc4ccncc4C#N)cn3)C(C)C2)no1
8.18996921359416,O=C(c1ccc(Cl)cc1)N1CCC2(CCN(Cc3ccccc3Oc3ccccc3)CC2)CC1
4.987162775294828,COc1cc(-c2cn(CC(=O)N3CCC(c4nc5ccccc5o4)CC3)nn2)ccc1-n1cnc(C)c1
4.3979400086720375,CC(c1ncncc1F)C(O)(Cn1cncn1)c1ccc(F)cc1F
4.0,COCC(Oc1ncnc2c1cnn2-c1ncccc1Cl)C(=O)Nc1ccc(C)cn1
5.638272163982407,Cc1cc(CN2CCN(c3c(Cl)cnc4[nH]c(N5CCN(C)CC5)nc34)CC2)no1
6.568636235841013,C=CCOc1ccc(Cl)cc1C1CC1CN.O=C(O)C(F)(F)F
4.66354026615147,CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1
6.299997602857746,Cc1ncoc1-c1nnc(SCCCN2C3CCC2CC(c2ccc(C(F)(F)F)cc2F)C3)n1C
4.600000074606178,COc1cccc(N2CCN(CCN3CCC(C(F)(F)F)CC3)C2=O)c1
6.130768280269023,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC(NC(=O)C1CCSCC1)c1cccc(F)c1
5.8124792791635365,O=C(C=Cc1ccc(CNCCc2c(-c3ccccn3)[nH]c3ccccc23)cc1)NO
4.300000029139087,O=C(O)CC(CN1CCC(CCc2ccc3c(n2)NCCC3)C1)c1cccc(-n2ccnn2)c1
5.300162274132753,CC1(C)CC(CN2CCC(F)(CNC(=O)c3cc(Cl)cc(Cl)c3)CC2)CCO1
5.585026652029182,O=C(NC1CC1)c1ccc(OCCC2CC2C2CCN(c3ncc(Cl)cn3)CC2)cc1F
4.853871964321762,CN(c1ccc(-c2cc3cnccc3cc2O)nn1)C1CC(C)(C)NC(C)(C)C1
6.3979400086720375,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O
4.924453038607469,CCCCC1CN(CC2CCOCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)ncnc3C)CC1)CC2
5.175874166083451,COc1cc(F)ccc1-c1cncc(CNC(C)C)c1
8.0,CC1NC(c2ccc(=O)n(C(F)F)c2)=NC1(c1ccc(F)cc1)c1ccc(F)nc1
4.091514981121351,COc1ncc2ncc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1
6.769551078621726,Cc1ccc(OCCCc2cc(N)cc(CCCOc3ccc(C)cc3)n2)cc1
5.0,CC(C)c1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12
5.356547323513811,CCNC1CCC=C(c2ccc(F)cc2)C1COc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl.Cl
6.221848749616356,O=c1ccc2cccc(OCC(O)CN3CCC4(CC3)Cc3cc(Cl)ccc3O4)c2[nH]1
5.136677139879544,COC1(CC23CCC(NCc4ccc5c(n4)NC(=O)CO5)(CC2)CO3)Cn2c(=O)ccc3ncc(F)c1c32
5.161150909262744,C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c(C3(C)N=C(N)SC4(COC)CC43)c2)cn1
4.657577319177793,NC(=O)c1cnc(NC(C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3cnc(N)nc3)ccc12
5.721246399047171,CC1OCC2(CCN(c3nc4[nH]nc(-c5ccnc(NC6CCC6)c5Cl)c4c(=O)n3C)CC2)C1N
4.769551078621727,Cn1nnc(C2C3CN(C(=O)c4ccc(CC5CCC(C(O)c6ccccc6)N5)cc4)CC32)n1
4.5228787452803365,OCc1nc2ccccc2n1Cc1ccc(Cl)cc1
6.823908740944319,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC
4.120330794367947,CN1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4ccc5cccnc5c4)c3c2)CC1
5.337242168318426,CNc1nc2ccccc2n1-c1nc(N2CCOCC2C)cc(C2(S(C)(=O)=O)CC2)n1
4.366531544420414,O=C1OCCc2cc(CCN3CCN(C(=O)Cc4ccc(-n5cnnn5)cc4)CC3)ccc21
4.5228787452803365,COc1cc(C(O)(CCN(C)C)C(c2cc3cc(C#N)ccc3nc2OC)c2cccc(C)c2F)cc(OC(F)F)n1
5.0,COc1cnc(C(=O)Nc2ccc3c(c2)C2(COC(N)=N2)C2(CC2)CO3)cn1
6.0,O=C(Cn1ccnn1)NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1
4.5228787452803365,O=C(C=Cc1ccc2c(c1)CN(S(=O)(=O)Cc1ccccc1)C2)NO
4.920818753952375,O=C(NCc1ccc(F)cc1)N(c1ccc(Cl)cc1)C1CCN(Cc2ccnnc2)CC1
3.6020599913279625,CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1
5.853871964321763,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1
4.301029995663981,O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CN(C2CCC(O)(c3nncs3)CC2)C1
6.187086643357143,Cc1cc(C)n(-c2cc(NC(=O)CCN(C)C)nc(-c3ccc(C)o3)n2)n1
5.0655015487564325,O=C(NCc1ccc(C(F)(F)F)cc1)C1c2ccccc2C(=O)N1CCc1ccccn1
4.698970004336019,COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CC(C)NC(C)C1
4.481486060122112,Cc1c(NS(C)(=O)=O)ccc2c1C(=O)N(Cc1ccccc1-c1ccccc1)C2C(=O)NC(C)(C)C
5.309999839831226,CC(C)COc1ccccc1CN1CCC2(CC1)CCN(C(=O)c1ccncn1)CC2
4.790484985457369,Cc1nc2nc(N3CCN4CCC3CC4)oc2cc1Cl
4.207608310501746,COc1ccc2c(=O)n(CCO)c(C#N)c(-c3cccc(F)c3)c2c1
4.841637507904751,CC1(C(=O)N2CCOC(c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4)c4c(N)nccn34)C2)COC1
5.100000128334196,CN(C)c1ccc(-c2cc3nccnc3c(NCC3CNCCC3(F)F)n2)cn1
7.299988937677887,O=c1c2ccccc2c(Cc2ccc(Cl)cc2)nn1CC1CCCN1CCCCc1ccc(OCCCN2CCCCCC2)cc1
6.0,NC1=NC2(CCCCC2)NC(Nc2cccc(Br)c2)=N1
4.5228787452803365,O=C(CCCCCCC(=O)Nc1ccccc1)NO
5.200000237109354,O=C1OC2(CCC(c3nc4cc(OC(F)(F)F)ccc4[nH]3)CC2)CN1c1ccccc1F
4.0,Fc1ccc(Nc2n[nH]c3cc(OC(F)(F)F)cnc23)cc1F
5.317854923626168,Cc1ccc(C(=O)N(CCCN)C(c2nc3cc(Cl)ccc3c(=O)n2Cc2ccccc2)C(C)C)cc1
4.853871964321762,COc1cc(C(=O)N2CC(n3cc(C4CC4)nn3)CC2C(=O)N2CCC(c3ccccc3)C2)ccc1CN
5.508638306165726,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OCC7CC(O)C(O)C7)nc56)(CC3)OC4)nc2N1
5.823908740944319,COc1ccc(Cn2c(C3CNCCS3)nc3ccccc32)cc1
5.0,Cc1cc2nc(CC3CCCCC3)n(Cc3ccc(Cl)cc3)c2cc1C
6.332547047110047,Clc1ccc(-c2c[nH]c(C3Cc4c([nH]c5ccccc45)C(C4CCOCC4)N3)n2)nc1
5.0,CCOC(=O)c1c(CN2CCOCC2)nc(-c2nccs2)nc1-c1ccc(F)cc1Br
4.3979400086720375,Cc1ccc(Nc2nccc3ccc(NC(=O)CCCCCCC(=O)NO)cc23)cc1
4.605548319173784,CC1CCCN1CCc1ccc2nc(-c3cnccn3)ccc2c1
9.42021640338319,NC(=O)c1cccc(OC2CC3CCC(C2)N3CCc2ccccc2)c1
4.5228787452803365,CC(C)(C)c1[nH]c2ncccc2c1CCNCc1ccc(C=CC(=O)NO)cc1
